Rez.-Nr.,Dom_OT,PC1_score,PC1_top1_cas,PC1_top1_name,PC1_top1_contrib,PC1_top2_cas,PC1_top2_name,PC1_top2_contrib,PC1_top3_cas,PC1_top3_name,PC1_top3_contrib,PC1_top4_cas,PC1_top4_name,PC1_top4_contrib,PC1_top5_cas,PC1_top5_name,PC1_top5_contrib,PC2_score,PC2_top1_cas,PC2_top1_name,PC2_top1_contrib,PC2_top2_cas,PC2_top2_name,PC2_top2_contrib,PC2_top3_cas,PC2_top3_name,PC2_top3_contrib,PC2_top4_cas,PC2_top4_name,PC2_top4_contrib,PC2_top5_cas,PC2_top5_name,PC2_top5_contrib,PC3_score,PC3_top1_cas,PC3_top1_name,PC3_top1_contrib,PC3_top2_cas,PC3_top2_name,PC3_top2_contrib,PC3_top3_cas,PC3_top3_name,PC3_top3_contrib,PC3_top4_cas,PC3_top4_name,PC3_top4_contrib,PC3_top5_cas,PC3_top5_name,PC3_top5_contrib,PC4_score,PC4_top1_cas,PC4_top1_name,PC4_top1_contrib,PC4_top2_cas,PC4_top2_name,PC4_top2_contrib,PC4_top3_cas,PC4_top3_name,PC4_top3_contrib,PC4_top4_cas,PC4_top4_name,PC4_top4_contrib,PC4_top5_cas,PC4_top5_name,PC4_top5_contrib
187.695P,warm,-0.5975,84650-60-2,Schwarztee Treattarome 9761 Halal,-0.0509,120-51-4,Benzylbenzoat Halal,-0.03574,78-70-6,Linalool ex HO,-0.0331,60-12-8,Phenethylalkohol Halal,-0.03,68647-72-3,Orangenterpene,-0.02658,-0.0435,97-62-1,Ethylisobutyrat Halal,-0.03581,14901-07-6,beta-Ionon Halal Kosher,-0.03529,78-70-6,Linalool ex HO,0.02874,116-53-0,2-Methylbuttersäure Halal Kosher,-0.02782,626-77-7,Propylhexanoat,-0.02678,-0.0518,66-25-1,Hexanal Kosher Halal,-0.05061,123-86-4,Butylacetat Kosher Halal,-0.04821,105-54-4,Ethylbutyrat Kosher Halal,0.0461,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.03702,623-42-7,Methylbutyrat Halal,-0.0361,-0.8521,84650-60-2,Schwarztee Treattarome 9761 Halal,-0.10223,106-27-4,Isoamylbutyrat Halal,-0.06688,3681-71-8,cis-3-Hexenylacetat Halal Kosher,-0.06321,659-70-1,Isoamylisovalerat Kosher Halal,-0.0622,6728-26-3,trans-2-Hexenal Kosher Halal,-0.05825
187.746P,fresh,-0.8405,821-55-6,2-Nonanon,-0.12723,431-03-8,Diacetyl Halal,-0.0994,141-78-6,Ethylacetat Kosher Halal,0.08375,624-92-0,Dimethyldisulfid,-0.0716,78-93-3,Methylethylketon,-0.0716,-0.4854,141-78-6,Ethylacetat Kosher Halal,-0.07237,111-27-3,Hexanol Kosher Halal,-0.05106,821-55-6,2-Nonanon,-0.05027,624-92-0,Dimethyldisulfid,-0.04514,78-93-3,Methylethylketon,-0.04514,0.2523,623-42-7,Methylbutyrat Halal,0.12967,928-96-1,cis-3-Hexen-1-ol Halal Kosher,-0.12843,106-70-7,Methylhexanoat,0.08975,66-25-1,Hexanal Kosher Halal,-0.06231,513-86-0,Acetoin 50% in PG Kosher Halal,0.06125,-1.2008,821-55-6,2-Nonanon,-0.34041,111-27-3,Hexanol Kosher Halal,0.24837,431-03-8,Diacetyl Halal,-0.19102,513-86-0,Acetoin 50% in PG Kosher Halal,-0.17446,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.15252
187.752P,fruity,-0.8066,3658-77-3,Furaneol Halal,-0.09211,27625-35-0 ,Isoamyl-2-methylbutyrat,-0.08421,334-48-5,Decansäure,-0.06833,141-78-6,Ethylacetat Kosher Halal,-0.04146,120-51-4,Benzylbenzoat Halal,-0.03574,-0.1911,108-64-5,Ethylisovalerat Kosher Halal,-0.04715,111-27-3,Hexanol Kosher Halal,-0.0402,141-78-6,Ethylacetat Kosher Halal,0.03582,97-62-1,Ethylisobutyrat Halal,-0.03581,14901-07-6,beta-Ionon Halal Kosher,-0.03529,-0.365,106-27-4,Isoamylbutyrat Halal,-0.06404,66-25-1,Hexanal Kosher Halal,-0.06231,27625-35-0 ,Isoamyl-2-methylbutyrat,-0.05724,123-86-4,Butylacetat Kosher Halal,-0.04821,928-96-1,cis-3-Hexen-1-ol Halal Kosher,-0.04641,-0.0153,111-27-3,Hexanol Kosher Halal,0.19554,106-27-4,Isoamylbutyrat Halal,0.17496,659-70-1,Isoamylisovalerat Kosher Halal,-0.10635,142-92-7,Hexylacetat Kosher Halal,0.09151,3658-77-3,Furaneol Halal,0.07666
187.753P,fruity,-0.8082,3658-77-3,Furaneol Halal,-0.09331,27625-35-0 ,Isoamyl-2-methylbutyrat,-0.08513,334-48-5,Decansäure,-0.06907,141-78-6,Ethylacetat Kosher Halal,-0.04146,120-51-4,Benzylbenzoat Halal,-0.03574,-0.1907,108-64-5,Ethylisovalerat Kosher Halal,-0.04715,111-27-3,Hexanol Kosher Halal,-0.04073,141-78-6,Ethylacetat Kosher Halal,0.03582,97-62-1,Ethylisobutyrat Halal,-0.03581,14901-07-6,beta-Ionon Halal Kosher,-0.03529,-0.3756,106-27-4,Isoamylbutyrat Halal,-0.06499,66-25-1,Hexanal Kosher Halal,-0.06231,27625-35-0 ,Isoamyl-2-methylbutyrat,-0.05787,123-86-4,Butylacetat Kosher Halal,-0.04821,928-96-1,cis-3-Hexen-1-ol Halal Kosher,-0.04745,-0.0065,111-27-3,Hexanol Kosher Halal,0.19811,106-27-4,Isoamylbutyrat Halal,0.17753,659-70-1,Isoamylisovalerat Kosher Halal,-0.10635,142-92-7,Hexylacetat Kosher Halal,0.09371,3658-77-3,Furaneol Halal,0.07766
187.772,warm,0.7211,110-19-0,Isobutylacetat Halal,0.53176,97-53-0,Eugenol Halal,0.47429,123-92-2,Isoamylacetat Halal,0.11877,93-28-7,Eugenylacetat,0.06142,87-44-5,beta-Caryophyllen,0.06142,0.7975,110-19-0,Isobutylacetat Halal,0.8644,97-53-0,Eugenol Halal,-0.29875,123-92-2,Isoamylacetat Halal,0.14633,93-28-7,Eugenylacetat,0.07415,87-44-5,beta-Caryophyllen,0.07415,1.0541,75-18-3,Dimethylsulfid,0.29054,123-92-2,Isoamylacetat Halal,0.13637,93-28-7,Eugenylacetat,0.11596,87-44-5,beta-Caryophyllen,0.11596,110-19-0,Isobutylacetat Halal,0.09468,-2.6509,123-92-2,Isoamylacetat Halal,-0.32265,93-28-7,Eugenylacetat,-0.31806,87-44-5,beta-Caryophyllen,-0.31806,110-19-0,Isobutylacetat Halal,-0.20826,513-86-0,Acetoin 50% in PG Kosher Halal,-0.12341
187.773P,odorless,0.7386,140-11-4,Benzylacetat Halal,1.04996,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.05033,110-19-0,Isobutylacetat Halal,0.0449,539-82-2,Ethylvalerat,0.04148,124-07-2,Octansäure,-0.04134,0.5988,140-11-4,Benzylacetat Halal,0.58658,539-82-2,Ethylvalerat,0.08678,110-19-0,Isobutylacetat Halal,0.07299,142-92-7,Hexylacetat Kosher Halal,-0.04873,108-64-5,Ethylisovalerat Kosher Halal,-0.04715,-0.6685,142-92-7,Hexylacetat Kosher Halal,-0.20734,2445-77-4,2-Methylbutylisovalerat,-0.18875,539-82-2,Ethylvalerat,-0.07975,124-07-2,Octansäure,-0.07107,3681-71-8,cis-3-Hexenylacetat Halal Kosher,-0.06912,0.7008,142-92-7,Hexylacetat Kosher Halal,0.57078,2445-77-4,2-Methylbutylisovalerat,0.51072,140-11-4,Benzylacetat Halal,0.26138,539-82-2,Ethylvalerat,0.20356,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.13725
187.776,fruity,0.0789,140-11-4,Benzylacetat Halal,0.20765,103-37-7,Benzylbutyrat,0.18357,108-64-5,Ethylisovalerat Kosher Halal,0.15669,120-51-4,Benzylbenzoat Halal,-0.03574,78-70-6,Linalool ex HO,-0.0331,0.7544,108-64-5,Ethylisovalerat Kosher Halal,0.32074,103-37-7,Benzylbutyrat,0.28673,140-11-4,Benzylacetat Halal,0.11601,103-41-3,Benzylcinnamat Halal,0.07015,97-62-1,Ethylisobutyrat Halal,-0.03581,-0.3865,108-64-5,Ethylisovalerat Kosher Halal,-0.18672,66-25-1,Hexanal Kosher Halal,-0.06231,105-54-4,Ethylbutyrat Kosher Halal,-0.05217,119-36-8,Methylsalicylat Halal,-0.04885,123-86-4,Butylacetat Kosher Halal,-0.04821,-0.1681,108-64-5,Ethylisovalerat Kosher Halal,0.48075,119-36-8,Methylsalicylat Halal,0.14507,659-70-1,Isoamylisovalerat Kosher Halal,-0.10635,142-92-7,Hexylacetat Kosher Halal,-0.08154,706-14-9,gamma-Decalacton Kosher Halal,-0.07799
187.783P,odorless,-0.4181,503-74-2,Isovaleriansäure Halal,0.1132,120-51-4,Benzylbenzoat Halal,-0.03574,78-70-6,Linalool ex HO,-0.0331,60-12-8,Phenethylalkohol Halal,-0.03,141-78-6,Ethylacetat Kosher Halal,-0.02813,-0.1956,503-74-2,Isovaleriansäure Halal,-0.1168,97-62-1,Ethylisobutyrat Halal,-0.03581,14901-07-6,beta-Ionon Halal Kosher,-0.03529,116-53-0,2-Methylbuttersäure Halal Kosher,-0.03359,108-64-5,Ethylisovalerat Kosher Halal,-0.02897,-0.0256,66-25-1,Hexanal Kosher Halal,-0.06231,503-74-2,Isovaleriansäure Halal,-0.0541,105-54-4,Ethylbutyrat Kosher Halal,0.05191,123-86-4,Butylacetat Kosher Halal,-0.04821,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.04147,-1.0381,142-92-7,Hexylacetat Kosher Halal,-0.0958,3681-71-8,cis-3-Hexenylacetat Halal Kosher,-0.07492,106-27-4,Isoamylbutyrat Halal,-0.06688,503-74-2,Isovaleriansäure Halal,-0.06509,706-14-9,gamma-Decalacton Kosher Halal,-0.06133
187.786P,odorless,-0.4448,108-64-5,Ethylisovalerat Kosher Halal,0.06547,141-78-6,Ethylacetat Kosher Halal,-0.04146,98-86-2,Acetophenon,-0.03654,120-51-4,Benzylbenzoat Halal,-0.03574,60-12-8,Phenethylalkohol Halal,-0.03,0.0045,108-64-5,Ethylisovalerat Kosher Halal,0.13402,116-53-0,2-Methylbuttersäure Halal Kosher,-0.03792,103-26-4,Methyl-trans-cinnamat,-0.03599,141-78-6,Ethylacetat Kosher Halal,0.03582,97-62-1,Ethylisobutyrat Halal,-0.03581,-0.3714,123-66-0,Ethylhexanoat Halal,-0.09916,100-52-7,Benzaldehyd Kosher Halal,-0.08127,108-64-5,Ethylisovalerat Kosher Halal,-0.07802,66-25-1,Hexanal Kosher Halal,-0.06231,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.05092,-0.6145,108-64-5,Ethylisovalerat Kosher Halal,0.20088,100-52-7,Benzaldehyd Kosher Halal,0.17712,142-92-7,Hexylacetat Kosher Halal,-0.11563,659-70-1,Isoamylisovalerat Kosher Halal,-0.10635,98-86-2,Acetophenon,-0.07856
187.787P,odorless,-0.4606,120-51-4,Benzylbenzoat Halal,-0.03574,78-70-6,Linalool ex HO,-0.0331,60-12-8,Phenethylalkohol Halal,-0.03,68647-72-3,Orangenterpene,-0.02658,97-53-0,Eugenol Halal,-0.02627,-0.0621,97-62-1,Ethylisobutyrat Halal,-0.03581,14901-07-6,beta-Ionon Halal Kosher,-0.03529,78-70-6,Linalool ex HO,0.02874,626-77-7,Propylhexanoat,-0.02678,103-37-7,Benzylbutyrat,-0.02609,-0.2747,66-25-1,Hexanal Kosher Halal,-0.06231,123-86-4,Butylacetat Kosher Halal,-0.04821,623-42-7,Methylbutyrat Halal,-0.0361,75-18-3,Dimethylsulfid,-0.03561,105-54-4,Ethylbutyrat Kosher Halal,-0.03362,-0.5498,106-27-4,Isoamylbutyrat Halal,-0.06688,2445-77-4,2-Methylbutylisovalerat,-0.06054,6728-26-3,trans-2-Hexenal Kosher Halal,-0.05825,2305-21-7,trans-2-Hexen-1-ol Halal Kosher,-0.05815,27625-35-0,Isoamyl-2-methylbutyrat,-0.04114
187.791P,fruity,-0.1372,141-78-6,Ethylacetat Kosher Halal,0.16435,103-26-4,Methyl-trans-cinnamat,0.08475,108-64-5,Ethylisovalerat Kosher Halal,0.07949,105-54-4,Ethylbutyrat Kosher Halal,-0.03593,120-51-4,Benzylbenzoat Halal,-0.03574,-0.0876,108-64-5,Ethylisovalerat Kosher Halal,0.16272,141-78-6,Ethylacetat Kosher Halal,-0.14202,103-26-4,Methyl-trans-cinnamat,-0.12863,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,0.06569,97-62-1,Ethylisobutyrat Halal,-0.03581,-0.402,103-26-4,Methyl-trans-cinnamat,-0.13894,105-54-4,Ethylbutyrat Kosher Halal,-0.13603,108-64-5,Ethylisovalerat Kosher Halal,-0.09473,141-78-6,Ethylacetat Kosher Halal,0.06943,66-25-1,Hexanal Kosher Halal,-0.06231,-0.5003,108-64-5,Ethylisovalerat Kosher Halal,0.24389,103-26-4,Methyl-trans-cinnamat,0.19808,8016-03-3,Davana-Öl,-0.12192,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,0.12103,142-92-7,Hexylacetat Kosher Halal,-0.11563
187.796P,fruity,-0.5663,2305-05-7,gamma-Dodecalacton Halal,-0.06704,71-23-8,Propanol Halal,-0.05894,10191-41-0,DL-Alpha-Tocopherol Halal,-0.05626,140-11-4,Benzylacetat Halal,0.05293,141-78-6,Ethylacetat Kosher Halal,-0.04146,0.1696,116-53-0,2-Methylbuttersäure Halal Kosher,0.06734,28664-35-9,Sotolon Halal,-0.05492,13419-69-7,trans-2-Hexensäure Kosher Halal,0.05391,539-82-2,Ethylvalerat,0.0494,66-25-1,Hexanal Kosher Halal,-0.04104,1.5439,28664-35-9,Sotolon Halal,0.87676,66-25-1,Hexanal Kosher Halal,0.50785,659-70-1,Isoamylisovalerat Kosher Halal,-0.16943,10191-41-0,DL-Alpha-Tocopherol Halal,0.15613,71-23-8,Propanol Halal,0.15132,0.9095,659-70-1,Isoamylisovalerat Kosher Halal,0.46613,28664-35-9,Sotolon Halal,0.32516,66-25-1,Hexanal Kosher Halal,0.16437,13419-69-7,trans-2-Hexensäure Kosher Halal,0.14127,539-82-2,Ethylvalerat,0.11587
187.799P,fruity,-0.6006,3658-77-3,Furaneol Halal,-0.10371,120-51-4,Benzylbenzoat Halal,-0.03574,60-12-8,Phenethylalkohol Halal,-0.03,68647-72-3,Orangenterpene,-0.02658,97-53-0,Eugenol Halal,-0.02627,-0.118,97-62-1,Ethylisobutyrat Halal,-0.03581,14901-07-6,beta-Ionon Halal Kosher,-0.03529,103-26-4,Methyl-trans-cinnamat,-0.03449,108-64-5,Ethylisovalerat Kosher Halal,0.03071,626-77-7,Propylhexanoat,-0.02678,0.0873,66-25-1,Hexanal Kosher Halal,0.12883,123-86-4,Butylacetat Kosher Halal,0.12169,103-26-4,Methyl-trans-cinnamat,-0.03726,75-18-3,Dimethylsulfid,-0.03561,659-70-1,Isoamylisovalerat Kosher Halal,-0.03425,0.126,111-27-3,Hexanol Kosher Halal,0.10246,659-70-1,Isoamylisovalerat Kosher Halal,0.09423,3658-77-3,Furaneol Halal,0.08631,106-27-4,Isoamylbutyrat Halal,-0.06688,2445-77-4,2-Methylbutylisovalerat,-0.06054
187.800P,odorless,-0.5005,141-78-6,Ethylacetat Kosher Halal,-0.04146,120-51-4,Benzylbenzoat Halal,-0.03574,78-70-6,Linalool ex HO,-0.0331,60-12-8,Phenethylalkohol Halal,-0.03,3681-71-8,cis-3-Hexenylacetat Halal Kosher,-0.02747,0.0293,141-78-6,Ethylacetat Kosher Halal,0.03582,97-62-1,Ethylisobutyrat Halal,-0.03581,14901-07-6,beta-Ionon Halal Kosher,-0.03529,121-33-5,Vanillin ex Eugenol,0.03361,116-53-0,2-Methylbuttersäure Halal Kosher,-0.03053,0.058,66-25-1,Hexanal Kosher Halal,-0.06231,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.05092,123-86-4,Butylacetat Kosher Halal,-0.04821,105-54-4,Ethylbutyrat Kosher Halal,0.04701,142-92-7,Hexylacetat Kosher Halal,0.042,-0.9663,142-92-7,Hexylacetat Kosher Halal,-0.11563,659-70-1,Isoamylisovalerat Kosher Halal,-0.10635,3681-71-8,cis-3-Hexenylacetat Halal Kosher,-0.07492,2445-77-4,2-Methylbutylisovalerat,-0.06054,928-96-1,cis-3-Hexen-1-ol Halal Kosher,-0.06047
187.826P,fruity,-0.5415,141-78-6,Ethylacetat Kosher Halal,-0.04146,120-51-4,Benzylbenzoat Halal,-0.03574,78-70-6,Linalool ex HO,-0.0331,60-12-8,Phenethylalkohol Halal,-0.03,3681-71-8,cis-3-Hexenylacetat Halal Kosher,-0.02747,-0.0526,108-64-5,Ethylisovalerat Kosher Halal,-0.04715,116-53-0,2-Methylbuttersäure Halal Kosher,-0.03789,141-78-6,Ethylacetat Kosher Halal,0.03582,97-62-1,Ethylisobutyrat Halal,-0.03581,14901-07-6,beta-Ionon Halal Kosher,-0.03529,0.1648,66-25-1,Hexanal Kosher Halal,-0.06231,105-54-4,Ethylbutyrat Kosher Halal,0.05959,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.05089,123-86-4,Butylacetat Kosher Halal,-0.04821,142-92-7,Hexylacetat Kosher Halal,0.042,-1.2541,142-92-7,Hexylacetat Kosher Halal,-0.11563,659-70-1,Isoamylisovalerat Kosher Halal,-0.10635,706-14-9,gamma-Decalacton Kosher Halal,-0.07797,3681-71-8,cis-3-Hexenylacetat Halal Kosher,-0.07492,108-64-5,Ethylisovalerat Kosher Halal,-0.07067
187.829P,odorless,-0.6044,8008-79-5,Grüne Minze-Öl Amerikanisch,-0.0479,141-78-6,Ethylacetat Kosher Halal,-0.04146,120-51-4,Benzylbenzoat Halal,-0.03574,78-70-6,Linalool ex HO,-0.0331,60-12-8,Phenethylalkohol Halal,-0.03,-0.1118,108-64-5,Ethylisovalerat Kosher Halal,-0.04715,141-78-6,Ethylacetat Kosher Halal,0.03582,97-62-1,Ethylisobutyrat Halal,-0.03581,14901-07-6,beta-Ionon Halal Kosher,-0.03529,78-70-6,Linalool ex HO,0.02874,0.0576,66-25-1,Hexanal Kosher Halal,-0.06231,123-86-4,Butylacetat Kosher Halal,-0.04821,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.04408,142-92-7,Hexylacetat Kosher Halal,0.042,659-70-1,Isoamylisovalerat Kosher Halal,0.03866,-1.1286,142-92-7,Hexylacetat Kosher Halal,-0.11563,659-70-1,Isoamylisovalerat Kosher Halal,-0.10635,8008-79-5,Grüne Minze-Öl Amerikanisch,-0.09881,111-27-3,Hexanol Kosher Halal,0.08901,3681-71-8,cis-3-Hexenylacetat Halal Kosher,-0.07492
187.834P,fruity,-0.4387,105-37-3,Ethylpropionat Halal,-0.0983,108-64-5,Ethylisovalerat Kosher Halal,0.07542,5471-51-2,Himbeerketon Halal,-0.06267,141-78-6,Ethylacetat Kosher Halal,0.05155,120-51-4,Benzylbenzoat Halal,-0.03574,0.0338,108-64-5,Ethylisovalerat Kosher Halal,0.15438,141-78-6,Ethylacetat Kosher Halal,-0.04454,97-62-1,Ethylisobutyrat Halal,-0.03581,14901-07-6,beta-Ionon Halal Kosher,-0.03529,5471-51-2,Himbeerketon Halal,-0.03409,-0.5292,105-37-3,Ethylpropionat Halal,-0.14303,5471-51-2,Himbeerketon Halal,-0.11827,108-64-5,Ethylisovalerat Kosher Halal,-0.08987,106-27-4,Isoamylbutyrat Halal,-0.08723,66-25-1,Hexanal Kosher Halal,-0.06231,-0.0144,106-27-4,Isoamylbutyrat Halal,0.23831,108-64-5,Ethylisovalerat Kosher Halal,0.23139,105-37-3,Ethylpropionat Halal,0.15089,5471-51-2,Himbeerketon Halal,0.12072,142-92-7,Hexylacetat Kosher Halal,-0.11563
187.843P,odorless,-0.6197,8008-79-5,Grüne Minze-Öl Amerikanisch,-0.05586,120-51-4,Benzylbenzoat Halal,-0.03574,78-70-6,Linalool ex HO,-0.0331,60-12-8,Phenethylalkohol Halal,-0.03,141-78-6,Ethylacetat Kosher Halal,-0.02881,-0.1332,111-27-3,Hexanol Kosher Halal,-0.04576,97-62-1,Ethylisobutyrat Halal,-0.03581,14901-07-6,beta-Ionon Halal Kosher,-0.03529,78-70-6,Linalool ex HO,0.02874,626-77-7,Propylhexanoat,-0.02678,0.0104,66-25-1,Hexanal Kosher Halal,-0.06231,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.04863,111-27-3,Hexanol Kosher Halal,0.04846,123-86-4,Butylacetat Kosher Halal,-0.04821,142-92-7,Hexylacetat Kosher Halal,0.03677,-0.6983,111-27-3,Hexanol Kosher Halal,0.22258,8008-79-5,Grüne Minze-Öl Amerikanisch,-0.11524,142-92-7,Hexylacetat Kosher Halal,-0.10122,659-70-1,Isoamylisovalerat Kosher Halal,0.07612,106-27-4,Isoamylbutyrat Halal,-0.06688
187.870P,odorless,-0.4799,120-51-4,Benzylbenzoat Halal,-0.03574,78-70-6,Linalool ex HO,-0.0331,60-12-8,Phenethylalkohol Halal,-0.03,141-78-6,Ethylacetat Kosher Halal,-0.02924,68647-72-3,Orangenterpene,-0.02658,0.0526,104-67-6,gamma-Undecalacton Halal,0.05845,108-64-5,Ethylisovalerat Kosher Halal,-0.04715,97-62-1,Ethylisobutyrat Halal,-0.03581,14901-07-6,beta-Ionon Halal Kosher,-0.03529,78-70-6,Linalool ex HO,0.02874,-0.098,66-25-1,Hexanal Kosher Halal,-0.06231,2445-77-4,2-Methylbutylisovalerat,-0.05136,123-86-4,Butylacetat Kosher Halal,-0.04821,142-92-7,Hexylacetat Kosher Halal,0.042,659-70-1,Isoamylisovalerat Kosher Halal,0.03866,-0.7807,2445-77-4,2-Methylbutylisovalerat,0.13898,142-92-7,Hexylacetat Kosher Halal,-0.11563,659-70-1,Isoamylisovalerat Kosher Halal,-0.10635,108-64-5,Ethylisovalerat Kosher Halal,-0.07067,106-27-4,Isoamylbutyrat Halal,-0.06688
187.871P,fruity,-0.5791,108-64-5,Ethylisovalerat Kosher Halal,0.14155,24851-98-7,Methyldihydrojasmonat,-0.13706,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.10253,100-52-7,Benzaldehyd Kosher Halal,-0.09235,118-71-8,Maltol Kosher Halal,0.06767,-0.1558,108-64-5,Ethylisovalerat Kosher Halal,0.28975,706-14-9,gamma-Decalacton Kosher Halal,-0.13526,118-71-8,Maltol Kosher Halal,0.13357,2445-77-4,2-Methylbutylisovalerat,-0.10329,106-27-4,Isoamylbutyrat Halal,-0.08223,-3.9015,2445-77-4,2-Methylbutylisovalerat,-0.62057,2719-08-6,Acetyl N-methylanthranilat,-0.44842,51115-64-1,2-Methylbutylbutyrat,-0.42923,106-27-4,Isoamylbutyrat Halal,-0.41246,24851-98-7,Methyldihydrojasmonat,-0.35806,8.1738,2445-77-4,2-Methylbutylisovalerat,1.67916,106-27-4,Isoamylbutyrat Halal,1.12676,2719-08-6,Acetyl N-methylanthranilat,1.01704,51115-64-1,2-Methylbutylbutyrat,0.9807,142-92-7,Hexylacetat Kosher Halal,0.80843
187.885P,fruity,-0.7392,3142-72-1,2-Methyl-2-pentensäure,-0.12735,2432-51-1,S-(Methylthio)butyrat,-0.09192,141-78-6,Ethylacetat Kosher Halal,-0.04146,2305-05-7,gamma-Dodecalacton Halal,-0.03908,97-62-1,Ethylisobutyrat Halal,0.03639,0.1552,97-62-1,Ethylisobutyrat Halal,0.05719,118-71-8,Maltol Kosher Halal,0.05326,108-64-5,Ethylisovalerat Kosher Halal,-0.04715,141-78-6,Ethylacetat Kosher Halal,0.03582,14901-07-6,beta-Ionon Halal Kosher,-0.03529,-0.2163,3142-72-1,2-Methyl-2-pentensäure,-0.12888,66-25-1,Hexanal Kosher Halal,-0.06231,2305-05-7,gamma-Dodecalacton Halal,0.05989,123-86-4,Butylacetat Kosher Halal,-0.04821,118-71-8,Maltol Kosher Halal,-0.04773,-0.9328,2432-51-1,S-(Methylthio)butyrat,-0.19387,142-92-7,Hexylacetat Kosher Halal,-0.11563,3142-72-1,2-Methyl-2-pentensäure,0.1126,659-70-1,Isoamylisovalerat Kosher Halal,-0.10635,118-71-8,Maltol Kosher Halal,0.09414
187.886P,fruity,-0.4069,141-78-6,Ethylacetat Kosher Halal,0.05028,120-51-4,Benzylbenzoat Halal,-0.03574,60-12-8,Phenethylalkohol Halal,-0.03,3681-71-8,cis-3-Hexenylacetat Halal Kosher,-0.02747,68647-72-3,Orangenterpene,-0.02658,-0.2365,108-64-5,Ethylisovalerat Kosher Halal,-0.04715,141-78-6,Ethylacetat Kosher Halal,-0.04345,116-53-0,2-Methylbuttersäure Halal Kosher,-0.03792,97-62-1,Ethylisobutyrat Halal,-0.03581,14901-07-6,beta-Ionon Halal Kosher,-0.03529,0.0612,66-25-1,Hexanal Kosher Halal,-0.06231,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.05092,123-86-4,Butylacetat Kosher Halal,-0.04821,142-92-7,Hexylacetat Kosher Halal,0.042,659-70-1,Isoamylisovalerat Kosher Halal,0.03866,-1.2273,142-92-7,Hexylacetat Kosher Halal,-0.11563,659-70-1,Isoamylisovalerat Kosher Halal,-0.10635,3681-71-8,cis-3-Hexenylacetat Halal Kosher,-0.07492,108-64-5,Ethylisovalerat Kosher Halal,-0.07067,106-27-4,Isoamylbutyrat Halal,-0.06688
187.892P,fruity,-0.2975,141-78-6,Ethylacetat Kosher Halal,0.20562,503-74-2,Isovaleriansäure Halal,0.08143,5471-51-2,Himbeerketon Halal,-0.04656,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.0448,120-51-4,Benzylbenzoat Halal,-0.03574,-0.3244,141-78-6,Ethylacetat Kosher Halal,-0.17767,503-74-2,Isovaleriansäure Halal,-0.08402,1754-62-7,Methyl-trans-cinnamat Halal,0.05899,624-41-9,2-Methylbutylacetat Kosher Halal,-0.05569,108-64-5,Ethylisovalerat Kosher Halal,-0.04715,-0.54,5471-51-2,Himbeerketon Halal,-0.08788,141-78-6,Ethylacetat Kosher Halal,0.08686,53398-85-9,cis-3-Hexenyl-2-methylbutyrat,-0.08057,105-54-4,Ethylbutyrat Kosher Halal,-0.07571,66-25-1,Hexanal Kosher Halal,-0.06231,-0.1656,53398-85-9,cis-3-Hexenyl-2-methylbutyrat,0.15851,33467-74-2,cis-3-Hexenylpropionat,0.1345,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.12218,142-92-7,Hexylacetat Kosher Halal,-0.11563,1754-62-7,Methyl-trans-cinnamat Halal,0.11133
187.893P,fruity,-0.7414,503-74-2,Isovaleriansäure Halal,0.1841,109-60-4,Propylacetat,-0.09821,109-19-3,Butylisovalerat Halal,-0.08172,3658-77-3,Furaneol Halal,-0.06564,24817-51-4,Phenethyl-2-methylbutyrat Halal,-0.06315,-0.4255,503-74-2,Isovaleriansäure Halal,-0.18996,118-71-8,Maltol Kosher Halal,0.096,109-19-3,Butylisovalerat Halal,-0.06039,109-60-4,Propylacetat,-0.04495,104-21-2,Anisylacetat Halal,-0.03957,-0.9586,109-60-4,Propylacetat,-0.24383,109-19-3,Butylisovalerat Halal,0.23289,2445-77-4,2-Methylbutylisovalerat,-0.1977,104-21-2,Anisylacetat Halal,-0.10547,24817-51-4,Phenethyl-2-methylbutyrat Halal,-0.10547,1.3628,2445-77-4,2-Methylbutylisovalerat,0.53494,109-60-4,Propylacetat,0.43719,109-19-3,Butylisovalerat Halal,0.25929,118-71-8,Maltol Kosher Halal,0.16968,24817-51-4,Phenethyl-2-methylbutyrat Halal,0.16351
