Einzelwerte / Material,,,,,,,
,,,,,,,Benutzer: Petka Jan
Auswahl: CAS,,,,,,,Datum: 27.01.2026 13:22:00
,,,,,,,
"Bearbeitungsstatus: Freigabe zur Entwicklung/Bemusterung, Produktion/freigegeben",,,,,,,
"Lenkungsstatus: , freigegeben",,,,,,,
Abteilung/Sortiment: Abteilung,,,,,,,
Art/Gebiet/Bereich: Rohwaren,,,,,,,
"Werke:RohwarenAustria Juice Bingen, Austria Juice Krdf.",,,,,,,
,,,,,,,
Alle Regeln treffen zu:,,,,,,,
Attribute - Bezeichnung gleich CAS-Nr.:; Hinweis 1 nicht wie ,,,,,,,
,,,,,,,
Stamm-Nr.,Stammbezeichnung,Ident.,Vers.,Int. Id.,Partner,CAS-Nr.: - Hinweis 1,
60030847,Ethyl-3-phenylpropionat,R03262,002,R03262,Austria Juice,2021-28-5,
60030811,p-Cresyl Methyl Ether ,R03264,003,R03264,Austria Juice,104-93-8,
60030784,2-Methyltetrahydrothiophen-3-one,R03265,004,R03265,Austria Juice,13679-85-1,
60030689,2-Octanon Halal,R03266,005,R03266,Austria Juice,111-13-7,
60030751_+K+,"2,5-Dimethylpyrazin Halal Kosher",R03267,008,R03267,Austria Juice,123-32-0,
R03281,"Menthyllactat, natürlich",R03281,001,R03281,Austria Juice,59259-38-0,
60040020_+ÖK+,Bienenwachs-Absolue,R03291,006,R03291,Austria Juice,8012-89-3,
60040023_+ÖK+,Ginster-Absolue,R03293,005,R03293,Austria Juice,901-312-08,
60040037_+ÖK+,Bockshornklee Absolue,R03296,003,R03296,Austria Juice,84625-40-1,
60010025_+EK+,Gurken-Extrakt (Wasserphase),R03303,003,R03303,Austria Juice,70955-25-8,
60030719_+K+,Mercaptobutanone (Extrakt 10% in MCT),R03308,004,R03308,Austria Juice,40789-98-8,
61070080,BIO Matcha-Pulver (Nicht-EU-LW),R03309,003,R03309,Austria Juice,84650-60-2,
60030736_+K+,"Sulfurol, natürlich",R03311,006,R03311,Austria Juice,137-00-8,
60020085_+ÖK+,Pimentblätteröl,R03319,005,R03319,Austria Juice,84929-57-7,
60020152_+ÖK+,Pimentbeerenöl,R03323,004,R03323,Austria Juice,8006-77-7,
60020153_+ÖK+,Liebstockblätter-Öl,R03326,006,10.091.0075,Austria Juice,84837-06-9,
60010064_+EK+,Bio Kokosnuss-Extrakt CO2-se (Nicht-EU-LW),R03332,002,203.002,Austria Juice,8001-31-8,
60010068_+EK+,Butter-Extrakt CO2-se (Cryst. Type),R03333,001,096.001,Austria Juice,"91745-88-9, 84604-14-8",
60010021_+EK+,Kalmuswurzel-Extrakt CO2-se,R03338,005,007.001,Austria Juice,84775-39-3,
60030768,"cis-3-Hexenylpropionat, natürlich",R03349,002,R03349,Austria Juice,33467-74-2,
60030837,"Kaffeefuranon, natürlich",R03350,004,R03350,Austria Juice,3188-00-9,
60030842_+T+,2-Isopropyl-5-methyl-2-hexenal Halal Kosher,R03353,005,R03353,Austria Juice,35158-25-9,
60030681_+K+,"Sotolon, natürlich Kosher Halal",R03357,012,R03357,Austria Juice,28664-35-9,
60030770_+K+,"2-Methylbutyraldehyd, natürlich",R03359,004,R03359,Austria Juice,96-17-3,
60030682_+T+,"5-Methylfurfural, natürlich Kosher Halal",R03367,008,R03367,Austria Juice,620-02-0,
61040010,Xanthan (E 415),R03372,009,R03372,Austria Juice,11138-66-2,
60030801,Sucroseoctaacetat,R03380,002,R03380,Austria Juice,126-14-7,
60030790,"gamma-Valerolacton (Pentano-1,4-lacton)",R03382,004,R03382,Austria Juice,108-29-2,
60030889,"delta-Nonalacton, natürlich",R03386,001,R03386,Austria Juice,3301-94-8,
60030766,Nuss-Pyrazin Halal,R03387,004,R03387,Austria Juice,23747-48-0,
60030767_+K+,"3,5-Dimethyl-1,2-cyclopentadion",R03391,004,R03391,Austria Juice,13494-07-0,
60030855_+K+,"delta-3-Caren (85% in Mischung), natürlich",R03392,005,R03392,Austria Juice,13466-78-9,
60050122,"Aloe Vera Pulver (Gel, gefriergetrocknet)",R03396,003,10973,Austria Juice,8001-97-6,
60050070_+ÖK+,Capsicum oleoresin Aquaready [NX-Aroma],R03403,008,AA112101,Austria Juice,8023-77-6,
60040018_+ÖK+,Eichenmoos absolue,R03417,005,R03417,Austria Juice,9000-50-4,
60020086_+ÖK+,Gewürznelkenstiel-Öl Halal,R03434,009,R03434,Austria Juice,8000-34-8,
61040021,Bio Guarkernmehl (oder E412) (Nicht-EU-LW),R03457,003,487893,Austria Juice,9000-30-0,
61070038,Natriummetabisulfit (E223),R03462,002,R03462,Austria Juice,7681-57-4,
60030782,Skatol Halal,R03471,004,R03471,Austria Juice,83-34-1,
60020136_+ZK+,"Zitronen-Öl, Phase (Essenz) Halal",R03479,009,R03479,Austria Juice,84929-31-7,
60020072_+ZK+,Limetten-Öl destilliert (1fach),R03486,007,R03486,Austria Juice,8008-26-2,
60030862,3-Octen-2-on Halal,R03511,005,R03511,Austria Juice,1669-44-9,
60030703,"cis-3-Hexenyl-2-methylbutyrat, natürlich Halal",R03525,005,R03525,Austria Juice,53398-85-9,
60020101_+ZK+,Zitronen-Öl 5-fach,R03530,005,R03530,Austria Juice,8008-56-8,
60020092_+ÖK+,Rosmarinöl tunes. natürlich,R03531,006,R03531,Austria Juice,84604-14-8,
60020108_+ÖK+,Acker Minze-Öl (Mentha arvenis) Ungarn,R03533,003,R03533,Austria Juice,68917-18-0,
60020145_+ÖK+,Pfefferminz-Öl,R03534,003,R03534,Austria Juice,8006-90-4,
60030927,4-Methyl-5-vinylthiazol,R03537,002,R03537,Austria Juice,1759-28-0,
R03541_+ÖK+,"Pfefferminz-Öl (Mentha piperita), Terpenfrei",R03541,004,R03541,Austria Juice,800-90-4,
60030698,"trans-2-Hexensäure, natürlich Halal",R03547,005,R03547,Austria Juice,13419-69-7,
61020011,BIO-Zertifizierter Ethanol (EU-LW) V,R03565,009,R03565,Austria Juice,64-17-5,
60030788,Methionol,R03570,003,R03570,Austria Juice,505-10-2,
60030853,Phenethyloctanoat,R03571,002,R03571,Austria Juice,5457-70-5 ,
60030763,2-Ethyl-3-methylpyrazin Halal Kosher,R03572,005,R03572,Austria Juice,15707-23-0,
60020146_+ÖK+,Anis-Öl,R03575,002,R03575,Austria Juice,8007-70-3,
60020082_+ZK+,Treattzest Limetten-Öl destilliert Halal,R03576,008,R03576,Austria Juice,90063-52-8 ,
60020096_+ÖK+,Gewürznelkenblätter-Öl,R03580,006,R03580,Austria Juice,84961-50-2,
60030792,"Valeriansäure, natürlich",R03597,003,R03597,Austria Juice,109-52-4,
60050081,Malzextrakt (glutenfrei),R03600,004,RB1500/45,Austria Juice,8002-48-0,
60030783,Phenethylisobutyrat,R03630,003,R03630,Austria Juice,103-48-0,
60020119_+ÖK+,Sternanis-Öl China Halal,R03638,008,R03638,Austria Juice,8026-83-3,
R03639_+EK+,"Bananen-Destillat, Typ Bananenmilch",R03639,004,R03639,Austria Juice,"89957-82-4, 70321-69-6",
60030896,"4-Methylguajacol, natürlich",R03644,002,R03644,Austria Juice,93-51-6,
60030754_+K+,Prenylmercaptan 1% in Triacetin Halal,R03663,003,R03663,Austria Juice,5287-45-6,
60030943_+G+,Methyl-2-furoat,R03666,002,R03666,Austria Juice,611-13-2,
60030775,"2-Isobutylthiazol 1% in PG, natürlich Halal, V",R03668,008,R03668,Austria Juice,18640-74-9,
60030711,Dimethylsulfoxid Halal Kosher,R03681,004,R03681,Austria Juice,67-68-5,
61030004,Vitamin E Acetate 50%,R03695,005,1079324,Austria Juice,7695-91-2,
60020129_+ÖK+,Pfefferminz-Öl Typ Willamette mild,R03710,004,R03710,Austria Juice,8006-90-4,
60030734_+K+,"Phenylacetaldehyd 10% in Triacetin, natürlich Halal",R03712,004,R03712,Austria Juice,122-78-1,
61070045,Glucuronolacton,R03717,006,R03717,Austria Juice,32449-92-6,
60020105_+G+,Senf-Öl,R03724,005,R03724,Austria Juice,8007-40-7,
60020128_+ÖK+,Dillkraut-Öl,R03727,004,R03727,Austria Juice,"8006-75-5, 8016-06-6",
60010009_+ÖK+,Styrax-Extrakt (20% Cinnamylcinnamat),R03729,004,R03729,Austria Juice,8046-19-3,
60030702_+K+,"3-Phenylpropanal, natürlich",R03731,006,R03731,Austria Juice,104-53-0,
60040024_+EK+,Benzoin Sumatra Absolue,R03732,004,R03732,Austria Juice,9000-05-9,
60030705_+K+,"beta-Damascon 1% in Triacetin, natürlich Kosher Halal",R03745,007,R03745,Austria Juice,23726-92-3,
60000226_+KR+,Schwarztee Treattarome 9761 Halal,R03754,006,R03754,Austria Juice,84650-60-2,
60010016_+ZK+,Treattzest Lemon Essence,R03756,006,R03756,Austria Juice,84929-31-7,
60010028_+EK+,Jalapeno-Extrakt,R03757,005,R03757,Austria Juice,8023-77-6,
R03758_+ZK+,Clementinen-Öl 2-fach,R03758,002,R03758,Austria Juice,8008-31-9,
61000000_FS,Beta-Carotin 10% CWS/S (als Farbstoff E160a),R03761,006,0489999,Austria Juice,7235-40-7,
60030721,"Ethylpalmitat, natürlich Kosher Halal",R03773,005,R03773,Austria Juice,628-97-7,
61000049,Beta Carotin Lucarotin 10 CWD/O Plus (E 160a),R03778,004,50400870,Austria Juice,7235-40-7,
61000064,Curcumin 10% (Intense Yellow 10L-WS),R03781,003,409031,Austria Juice,458-37-7,
60030816,Ethylpalmitat,R03789,001,R03789,Austria Juice,628-97-7,
61060016,Magnesiumoxid (als Mineralstoff),R03797,002,R03797,Austria Juice,1309-48-4,
60030121,"L-Carvon, natürlich Halal",R03798,006,R03798,Austria Juice,6485-40-1,
60000106_+ZK+,BIO Orangen-Öl (EU-LW) V,R03801,013,R03801,Austria Juice,8028-48-6,
60030882,Methylionon-Mischung Halal,R03807,003,R03807,Austria Juice,div.,
R03817,Cardamom Absolue,R03817,002,R03817,Austria Juice,85940-32-5,
60040028_+ÖK+,Ingwer Absolue,R03819,004,R03819,Austria Juice,8007-08-7,
60040034_+ÖK+,Enzian-Absolue,R03820,004,R03820,Austria Juice,97676-22-7,
60040027_+ÖK+,Tannennadeln Absolue,R03821,003,R03821,Austria Juice,8023-99-2,
60040014_+ÖK+,Styrax Absolue Typ animalic Halal,R03823,007,R03823,Austria Juice,8046-19-3,
60030817,Coffein natürlich,R03844,005,R03844,Austria Juice,58-08-2,
60020075_+ZK+,Orangen-Öl 20-fach,R03855,009,R03855,Austria Juice,8008-57-9,
60020142_+ZK+,Zitronen-Öl 20-fach,R03860,005,R03860,Austria Juice,8008-56-8,
60020091_+ZK+,Grapefruit Essenz,R03863,006,R03863,Austria Juice,8016-20-4,
60020080_+ÖK+,Lavandin Heart FLG Halal,R03870,009,R03870,Austria Juice,93455-96-0,
60020126_+ZK+,Orange Essence Oil Halal,R03878,009,R03878,Austria Juice,8028-48-6,
60010047_+ZK+,Ethylbutyrat ex Orange 50%,R03879,005,306546,Austria Juice,"8008-57-9, 8028-48-6",
60040022_+ÖK+,Labdanum Absolue Halal,R03882,010,R03882,Austria Juice,8016-26-0,
60040021_+ÖK+,Costus Absolue,R03886,003,R03886,Austria Juice,8023-88-9,
60040030_+ÖK+,Olibanum Absolue,R03888,003,R03888,Austria Juice,8016-36-2,
60020103_+ÖK+,Vetiver Öl Haiti,R03889,005,R03889,Austria Juice,84238-29-9,
60030781,3-Methyl-1-pentanol,R03898,003,R03898,Austria Juice,589-35-5,
61000048,Apocarotenal 1% CWS/M (E 160e) Halal,R03899,005,5006317,Austria Juice,1107-26-2,
60030771_+K+,"trans-2,trans-4-Nonadienal, natürlich, 1% in Ethylacetat",R03903,003,R03903,Austria Juice,5910-87-2 ,
60020074_+ZK+,Zitronen-Öl destilliert terpenfrei,R03906,007,R03906,Austria Juice,68648-39-5,
60030876,Dihydroambrettolid,R03908,003,R03908,Austria Juice,109-29-5,
R03917_+ZK+,"Orangen Saft Carbonyls ""L.V.""",R03917,002,15093,Austria Juice,8028-48-6,
60030910,"Phenethyl-2-methylbutyrat, natürlich",R03934,001,R03934,Austria Juice,24817-51-4,
60040031_+ÖK+,"Violet Pays-Absolue, Typ Gurke",R03936,006,R03936,Austria Juice,8024-08-6,
61020003,Bio MCT Öl (Kokos) (Nicht-EU-LW),R03949,007,R03949,Austria Juice,73398-61-5,
60030753,Methyl-trans-3-hexenoat,R03955,006,R03955,Austria Juice,13894-61-6,
60030819,4-Hydroxybenzaldehyd,R03964,003,R03964,Austria Juice,123-08-0,
60050140_+EK+,Hibiskus-Extrakt (flüssig),R03967,003,R03967,Austria Juice,84775-96-2,
61000088,Beta-Carotin 3% CWS/M (als Farbstoff E160a),R03976,001,R03976,Austria Juice,7235-40-7,
60010022_+EK+,Timur-Pfeffer CO2-Extrakt Pure JE,R03999,007,R03999,Austria Juice,91770-90-0,
60030759_+G+,"Dimethyldisulfid, natürlich Halal, V",R04001,009,R04001,Austria Juice,624-92-0,
60030799,"1-Octen-3-on, natürlich, 1% in Ethanol",R04002,006,R04002,Austria Juice,4312-99-6,
60030769,"1-Octen-3-on, natürlich, 1% in Neobee",R04003,002,R04003,Austria Juice,4312-99-6,
60030820,Heptanol,R04007,002,R04007,Austria Juice,111-70-6,
R04010_+T+,"trans-2,cis-6-Nonadienal 1% in Hexansäure, natürlich",R04010,001,R04010,Austria Juice,557-48-2,
60030806,2-Ethyl-1-hexanol Halal,R04015,003,R04015,Austria Juice,104-76-7,
60030867,"Butyllactat, natürlich Halal",R04017,005,R04017,Austria Juice,138-22-7,
60030750,"Phenethylisovalerat, natürlich Halal",R04018,008,R04018,Austria Juice,140-26-1,
60040035_+ÖK+,Heu Absolue,R04022,003,R04022,Austria Juice,8031-00-3,
R04032,Süße Brombeerblätter-Extrakt FMP,R04032,005,R04032,Austria Juice,223748-34-3,
60030739_+G+,3-Methyl-2-butenal,R04033,003,R04033,Austria Juice,107-86-8,
61040015,BIO Johannisbrotkernmehl (EU-LW),R04037,004,R04037,Austria Juice,9000-40-2,
60020123_+ÖK+,Fusel-Öl natürlich_Kosher,R04042,007,R04042,Austria Juice,8013-75-0    ,
61030060,Vitamin B1,R04057,001,R04057,Austria Juice,532-43-4,
R04071,Cholin-Bitartrat,R04071,001,R04071,Austria Juice,87-67-2,
61060012,Zinkcitrat (Dihydrat) Halal,R04084,003,R04084,Austria Juice,5990-32-9,
60020116_+ZK+,Orangen-Aldehyde,R04089,010,R04089,Austria Juice,8028-48-6,
60020088_+ZK+,Orangen-Öl 5-fach Sizilien,R04090,005,R04090,Austria Juice,8008-57-9,
60000105_+ZK+,Orangen Essenz-Öl Duplo,R04091,004,AC-18.042,Austria Juice,68514-75-0,
60030805_+G+,3-Acetylpyridin Halal,R04105,004,R04105,Austria Juice,350-03-8,
60030762,2-Acetylthiazol Halal,R04106,005,R04106,Austria Juice,24295-03-2,
60030810_+G+,"Phenol, natürlich Halal",R04107,005,R04107,Austria Juice,108-95-2,
60010048_+EK+,Rum CO2 Extrakt,R04114,004,R04114,Austria Juice,90604-30-1,
60020167 ,Bio Fichtennadelöl (EU-LW),R04120,003,R04120,Austria Juice,91770-69-3,
60020155_+ÖK+,Zirbelkieferöl,R04122,008,R04122,Austria Juice,92202-04-5,
60030904,"Linalylbutyrat, natürlich",R04156,001,R04156,Austria Juice,78-36-4,
R04158_+ÖK+,Tagetes-Öl,R04158,002,R04158,Austria Juice,8016-84-0,
60020150_+ÖK+,Vetiver Öl Java Halal,R04159,007,R04159,Austria Juice,8016-96-4,
60020156_+ÖK+,Kreuzkümmel-Öl Halal,R04168,006,R04168,Austria Juice,8014-13-9,
61050014_AS,"Rebaudiosid A, natürlich (FMP) Halal",R04173,010,R04173,Austria Juice,58543-16-1,
60030732,"Carvacrol, natürlich",R04185,004,R04185,Austria Juice,499-75-2,
60020131_+ÖK+,Acker Minze-Öl (Mentha arvensis) Indien Halal,R04189,005,R04189,Austria Juice,68917-18-0,
61000074,Beta-Carotin 10% DG,R04198,002,HNBC10A,Austria Juice,7235-40-7 (Beta-Carotin),
60050078,Bio Rosmarin Extrakt (EU-LW),R04203,008,R04203,Austria Juice,"64-17-5, 7732-18-5, 84604-14-8",
61010004_TS,Milchsäure 80%ig (Trägerstoff) Halal,R04220,008,R04220,Austria Juice,79-33-4,
60030899_+ZK+,Grapefruitmercaptan 1% in GT natürlich,R04237,001,R04237,Austria Juice,71159-90-5,
60020144_+ÖK+,Galbanum-Öl Fraktionen (Galbanol),R04246,003,R04246,Austria Juice,8023-91-4,
60020125_+ÖK+,Hopfen-Öl Extra,R04250,006,R04250,Austria Juice,8007-04-3,
60010035_+EK+,Tasmanian Pfeffer-CO2 Extrakt in MCT (Palm),R04255,005,R04255,Austria Juice,183815-52-3,
60030861,3-Octanol,R04269,002,R04269,Austria Juice,589-98-0,
60020171_+ZK+,Clementine-Öl 5fach,R04283,002,R04283,Austria Juice,8008-31-9,
60030789,Butyllactat Halal Kosher,R04287,003,R04287,Austria Juice,138-22-7,
60050074,Bio Lavendelblüten Extrakt (EU-LW),R04295,011,P70.01,Austria Juice,90063-37-9; 64-17-5; 7732-18-5,
60030796,Lactojasmon Halal,R04300,005,R04300,Austria Juice,7011-83-8,
60020154_+ÖK+,Sellerie-Samen-Öl Typ frisch,R04302,003,R04302,Austria Juice,8015 -90-5,
60020135_+ÖK+,Zitronengras-Öl Typ Citral Halal,R04303,007,R04303,Austria Juice, 89998-14-1 ,
60020165_+ZK+,Bio Zitronen-Öl (EU-LW),R04336,007,R04336,Austria Juice,8008-56-8,
R04337_+ZK+,Bio-Limetten-Öl destilliert (Nicht-EU-LW),R04337,001,R04337,Austria Juice,90063-52-8,
60010040_+EK+,Paprika-Extrakt [NX-Aroma] Halal,R04341,007,4010004550,Austria Juice,84625-29-6,
60020099_+ÖK+,Grünes Kurkuma-Öl,R04351,005,R04351,Austria Juice,8024-37-1,
60050136,Bio Pfefferminz-Extrakt (EU-LW),R04382,006,BIO P70.13,Austria Juice,84082-70-2,
61070043,"Sonnenblumen-Öl Raffinat, Ölsäurereich V Halal",R04390,007,R04390,Austria Juice,8001-21-6,
60010018_+EK+,Orangenblütenwasser Halal,R04393,005,R04393,Austria Juice,8030-28-2,
60030888,"5-Ethyl-2,3-Dimethylpyrazin, natürlich",R04400,001,R04400,Austria Juice,15707-34-3,
60020094_+ZK+,Mandarinen-Öl Rot Halal,R04426,008,R04426,Austria Juice,8008-31-9,
60020186_+ZK+,Mandarinen-Öl Grün,R04428,004,R04428,Austria Juice,8008-31-9,
60050083_+EK+,Ingwer-Extrakt Nigeria,R04431,006,1008419,Austria Juice,84696-15-1,
60030743_+T+,"2-Methyl-3-furanthiol 1% in Triacetin, natürlich Halal",R04444,005,R04444,Austria Juice,28588-74-1,
60050121_+ÖK+,Capsicum oleoresin,R04450,003,R04450,Austria Juice,8023-77-6,
60030913,"L-Äpfelsäure, natürlich",R04464,003,R04464,Austria Juice,97-67-6,
60030883,"delta-Tetradecalacton, natürlich Halal",R04465,004,R04465,Austria Juice,2721-22-4,
61070058,L-Lysin-Hydrochlorid,R04478,006,R04478,Austria Juice,657-27-2,
61070059,L-Tryptophan,R04479,005,R04479,Austria Juice,73-22-3,
61070060,L-Leucin,R04480,006,R04480,Austria Juice,61-90-5,
61070061,L-Threonin,R04481,006,R04481,Austria Juice,72-19-5,
61070057,L-Isoleucin,R04482,009,R04482,Austria Juice,73-32-5,
61070054,L-Phenylalanin,R04483,008,R04483,Austria Juice,63-91-2,
61070056,L-Valin,R04484,007,R04484,Austria Juice,72-18-4,
61070055,L-Methionin,R04485,007,R04485,Austria Juice,63-68-3,
60010057_+EK+,Kolanuss-Extrakt (NX),R04498,003,AJ620865,Austria Juice,68916-19-8,
60050080_+EK+,Johannisbrotfrucht-Extrakt,R04502,005,AC320297,Austria Juice,84961-45-5,
60050076,BIO Thymian Extrakt (EU-LW),R04504,011,BIO P40,Austria Juice,84776-98-7,
60050112,Bio Basilikum Extrakt (EU-LW),R04505,003,BIO P70,Austria Juice,84775-71-3,
R04507,BIO Aloe Vera-Gel (EU-LW),R04507,001,R04507,Austria Juice,85507-69-3 / 94349-62-9 ,
60030764,"3-Mercaptohexanol, natürlich",R04512,004,R04512,Austria Juice,51755-83-0,
60030337_TS,Triethylcitrat (als Trägerstoff),R04530,005,R04530,Austria Juice,77-93-0,
60030900,Ethylbutyrat ex Orange pur,R04533,002,R04533,Austria Juice,105-54-4,
60030860_+K+,"2,5(6)-Dimethylpyrazin, natürlich Halal",R04545,005,R04545,Austria Juice,123-32-0 / 108-50-9,
60040017_+ÖK+,Rosen-Absolue ,R04561,010,R04561,Austria Juice,8007-01-0,
60030747,"2-Ethyl-4-methylthiazol, natürlich",R04571,004,R04571,Austria Juice,15679-12-6,
61070062,L-Histidin,R04579,006,R04579,Austria Juice,71-00-1,
R04583_+EK+,Kakaobohnen-Extrakt in PG,R04583,001,227925,Austria Juice,84649-99-0,
60010055_+EK+,Kakao-Aromaextrakt Typ Puder,R04584,002,841071,Austria Juice,84649-99-0,
60020138_+ÖK+,Neroli-Öl Tunisien,R04593,006,R04593,Austria Juice,8016-38-4,
60050118,Kamillenblüten-Extrakt,R04602,004,P40.06,Austria Juice,84082-60-0,
60030890,"Furfurylmercaptan, natürlich",R04610,001,R04610,Austria Juice,98-02-2,
60020149_+ÖK+,Koriandersamen-Öl Typ braun,R04611,005,R04611,Austria Juice,8008-52-4,
60030773,Furfurylmercaptan Halal,R04612,005,R04612,Austria Juice,98-02-2,
61050042,Palatinose (Isomaltulose),R04621,003,[kg]_41999963,Austria Juice,13718-94-0,
61040022,"Carboxymethylcellulose (CMC, E466)",R04623,005,R04623,Austria Juice,9004-32-4,
60050151,Bio Zitronengras-Extrakt (EU-LW),R04624,002,BIO P70.01,Austria Juice,84238-19-7,
60040032_+ÖK+,Seegras absolute Typ frisch,R04625,002,R04625,Austria Juice,90046-12-1,
60020140_+ÖK+,Zypressen-Öl Frankreich,R04628,004,R04628,Austria Juice,8013-86-3,
60020117_+ÖK+,Cananga-Öl Kosher Halal,R04630,007,R04630,Austria Juice,68606-83-7,
60040033_+ÖK+,Styrax resinoid,R04632,003,R04632,Austria Juice,8046-19-3,
60040026_+ÖK+,Veilchenblätter absolute Frankreich,R04639,003,R04639,Austria Juice,8024-08-6,
60040019_+ÖK+,Ruchgras Absolue Extra Kosher Halal,R04648,010,R04648,Austria Juice,68916-09-6,
60030776,"2-Methyl-2-pentensäure, natürlich",R04650,003,R04650,Austria Juice,3142-72-1,
60030854_+G+,2-Methyl-3-furanthiol Halal Kosher,R04651,005,R04651,Austria Juice,28588-74-1,
60010044_+EK+,Alfalfa (Luzerne)-Extrakt (ca. 10% in Glycerin + PG),R04657,003,KRN-11363,Austria Juice,84082-36-0,
60030826_+K+,"trans-2, trans-4-Nonadienal Halal",R04671,007,R04671,Austria Juice,5910-87-2 ,
60030848,Hexyloctanoat,R04676,002,R04676,Austria Juice,1117-55-1,
60050102,Guarana-Samen-Extrakt flüssig (max. 15%ig),R04690,006,P40,Austria Juice,84929-28-2,
60030865,delta-Tetradecalacton Halal,R04694,005,R04694,Austria Juice,2721-22-4,
60030907,Myristinsäure,R04695,002,R04695,Austria Juice,544-63-8,
60020162_+ZK+,Blutorangen-Öl,R04710,003,R04710,Austria Juice,8008-57-9,
60020124_+ÖK+,Bergamotte-Öl terpenfrei,R04712,006,R04712,Austria Juice,8007-75-8,
60020114_+ÖK+,BIO Timur Pfeffer-Öl (Nicht-EU),R04736,004,AB985004.02,Austria Juice,91770-90-0,
60010029_+ÖK+,BIO Winter-Bohnenkrraut-Öl (EU-LW),R04737,005,AB854016.02,Austria Juice,8016-68-0,
61010004_SM,Milchsäure 80%ig (als Säuerungsmittel),R04750,006,R04750,Austria Juice,79-33-4,
60020172_+ÖK+,Ysop-Öl Typ frisch,R04751,003,R04751,Austria Juice,8006-83-5,
61000091,Lycopin 5% DC/AF (E 160d),R04769,002,HNLY05B,Austria Juice,502-65-8,
60030935,trans-2-Hexenylhexanoat,R04772,002,R04772,Austria Juice,53398-86-0,
60030779,4-Methoxyphenylaceton,R04773,003,R04773,Austria Juice,122-84-9,
60030778,"o-Methoxyzimtaldehyd, natürlich Halal",R04774,006,R04774,Austria Juice,1504-74-1,
R04791_AZ,Sonnenblumenlecithin (E 322),R04791,003,R04791,Austria Juice,85711-58-6,
60030798,Phenethylformiat,R04814,002,R04814,Austria Juice,104-62-1,
61010010_AZ,Zitronensäure-Monohydrat (als Abfüllerzugabe),R04815,004,R04815,Austria Juice,5949-29-1,
R04839_+ÖK+,Jasmin-Absolue (Typ Marine),R04839,004,R04839,Austria Juice,84776-64-7,
61040014,Gummi Arabicum (E414) Halal,R04841,008,R04841,Austria Juice,9000-01-5,
61070089,Lavendelblüten (für Extraktion),R04881,005,R04881,Austria Juice,8000-28-0,
60020161_+ZK+,Mandarinenschalen-Öl Marzolo,R04895,005,25885,Austria Juice,84929-38-4,
R04911_+EK+,Löwenzahnwurzel-Extrakt 70% in Glycerin,R04911,003,3397300771.60,Austria Juice,68990-74-9,
61020008,MCT-Öl kokosbasiert Halal,R04922,014,R04922,Austria Juice,73398-61-5,
60000293_+EK+,Matcha-Tee Aroma FTNF,R04927,002,327869,Austria Juice,84650-60-2 (EU); 68916-73-4 (US),
60030892_+ZK+,Orangenfraktion (ca. 80% Valencen),R04930,003,R04930,Austria Juice,4630-07-3,
R04934_+K+,"Prenylethylether, natürlich ",R04934,002,377700,Austria Juice,22094-00-4,
60020151_+ÖK+,Zwiebel-Öl Typ Weiß V,R04935,005,R04935,Austria Juice,"8002-72-0, 8054-39-5",
R04936_+ÖK+,Knoblauch-Öl,R04936,002,R04936,Austria Juice,8000-78-0,
60020187_+G+,Kren-Öl,R04937,002,R04937,Austria Juice,84775-62-2,
60030856,"3-Methyl-2,4-Nonadion, näturlich",R04938,003,405700,Austria Juice,113486-29-6,
60030895_+K+,"trans-2-cis-6-Nonadienal 1% in TA, natürlich",R04946,001,R04946,Austria Juice,557-48-2,
60030846,4-Vinylguajacol 10% in PG,R04964,004,R04964,Austria Juice,7786-61-0,
60020184_+ZK+,Bergamotte Essenz-Öl Spanien,R04971,002,R04971,Austria Juice,89957-91-5,
R05032,Hopfen-Extrakt flüssig,R05032,003,173810,Austria Juice,8060-28-4,
60050085,Malz-Extrakt flüssig,R05049,006,CB30/65,Austria Juice,800-48-0,
R05073,Bio Pfefferminz-Extrakt,R05073,003,Bio P70,Austria Juice,84082-70-2,
60050125,Bio Pfefferminz-Extrakt (EU-LW),R05075,005,BIO P70.12,Austria Juice,84082-70-2,
R05079_+ÖK+,Buchu-Öl Crenulata schwefelig,R05079,002,R05079,Austria Juice,92346-82-2,
60020109_+ÖK+,Hopfen-Öl Bitter,R05080,003,R05080,Austria Juice,8007-04-3,
60000180_+EK+,Holunderblüten-Destillat,R05081,004,SC844347,Austria Juice,91722-58-6,
60030822,Phenethylcinnamat,R05095,001,R05095,Austria Juice,103-53-7,
61070001_AS,Coffein (als Aromastoff),R05096,005,R05096,Austria Juice,58-08-2,
60030833,"3-Octanol, natürlich",R05097,004,R05097,Austria Juice,589-98-0,
60030884,"2,3,5,6-Tetramethylpyrazin, natürlich",R05139,002,R05139,Austria Juice,1124-11-4,
60020158_+D+ZK+,Limetten-Öl persisch Halal,R05162,005,R05162,Austria Juice,8008-26-2,
60030885_+G+,Dimethyldisulfid Halal,R05172,003,R05172,Austria Juice,624-92-0,
60000184,Stevia-Aroma (FMP; 4% Reb A; MD) Halal Kosher,R05201,018,R05201,Austria Juice,91722-21-3,
60030894,Methyl-2-nonenoat Halal,R05202,002,R05202,Austria Juice,111-79-5,
R05205_AZ,Zitronensäure-Monohydratlösung (1+1) Abfüllerzugabe,R05205,002,R05205,Austria Juice,5949-29-1,
